Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1520416800.0 134.708 NA 45 NA NA NA 106 NA NA NA 592 NA NA NA 840 NA NA
1520416800.0 134.709 NA 39 NA NA NA 108 NA NA NA 551 NA NA NA 753 NA NA
1520416800.0 134.71 NA 40 NA NA NA 102 NA NA NA 526 NA NA NA 632 NA NA
1520416800.0 134.801 NA 40 NA NA NA 109 NA NA NA 525 NA NA NA 611 NA NA
1520416800.0 134.802 NA 38 NA NA NA 106 NA NA NA 565 NA NA NA 687 NA NA
1520416800.0 134.803 NA 41 NA NA NA 110 NA NA NA 567 NA NA NA 711 NA NA
1520416800.0 134.804 NA 37 NA NA NA 108 NA NA NA 574 NA NA NA 670 NA NA
1520416800.0 134.805 NA 51 NA NA NA 110 NA NA NA 556 NA NA NA 708 NA NA
1520416800.0 134.806 NA 34 NA NA NA 107 NA NA NA 582 NA NA NA 787 NA NA
1520416800.0 134.807 NA 122 NA NA NA 189 NA NA NA 3238 NA NA NA 3520 NA NA
1520416800.0 134.808 NA 132 NA NA NA 189 NA NA NA 3299 NA NA NA 3575 NA NA
1520416800.0 134.809 NA 48 NA NA NA 107 NA NA NA 576 NA NA NA 655 NA NA
1520416800.0 134.81 NA 44 NA NA NA 106 NA NA NA 561 NA NA NA 659 NA NA
1520416800.0 134.811 NA 52 NA NA NA 108 NA NA NA 540 NA NA NA 650 NA NA
1520416800.0 134.812 NA 33 NA NA NA 104 NA NA NA 521 NA NA NA 691 NA NA
1520416800.0 134.813 NA 141 77 0 NA 214 95 0 NA 2185 433 635 NA 3234 523 691
1520416800.0 134.901 NA 49 NA NA NA 106 NA NA NA 523 NA NA NA 598 NA NA
1520416800.0 134.902 NA 46 NA NA NA 108 NA NA NA 571 NA NA NA 668 NA NA
1520416800.0 134.903 NA 43 NA NA NA 109 NA NA NA 549 NA NA NA 650 NA NA
1520416800.0 134.904 NA 43 NA NA NA 110 NA NA NA 561 NA NA NA 668 NA NA
1520416800.0 134.905 NA 36 NA NA NA 109 NA NA NA 577 NA NA NA 707 NA NA
1520416800.0 134.906 NA 41 NA NA NA 108 NA NA NA 553 NA NA NA 695 NA NA
1520416800.0 134.907 NA 127 NA NA NA 188 NA NA NA 2597 NA NA NA 2840 NA NA
1520416800.0 134.908 NA 122 NA NA NA 191 NA NA NA 2682 NA NA NA 2947 NA NA
1520416800.0 134.909 NA 36 NA NA NA 108 NA NA NA 556 NA NA NA 662 NA NA
1520416800.0 134.91 NA 39 NA NA NA 108 NA NA NA 575 NA NA NA 721 NA NA
1520416800.0 134.911 NA 36 NA NA NA 108 NA NA NA 563 NA NA NA 673 NA NA
1520416800.0 134.912 NA 37 NA NA NA 108 NA NA NA 552 NA NA NA 633 NA NA
1520416800.0 134.99601 NA 50 NA NA NA 108 NA NA NA 586 NA NA NA 672 NA NA
1520416800.0 134.99602 NA 38 NA NA NA 108 NA NA NA 588 NA NA NA 713 NA NA
1520416800.0 134.99603 NA 51 NA NA NA 109 NA NA NA 562 NA NA NA 663 NA NA
1520416800.0 134.99901 NA 38 NA NA NA 108 NA NA NA 572 NA NA NA 724 NA NA
1520416800.0 1340.0 NA 98 NA NA NA 166 NA NA NA 1028 NA NA NA 1224 NA NA
1520416800.0 1341.0 NA 100 NA NA NA 169 NA NA NA 1285 NA NA NA 3162 NA NA
1520416800.0 1343.0 NA 95 NA NA NA 166 NA NA NA 1144 NA NA NA 1321 NA NA
1520416800.0 1344.0 NA 108 NA NA NA 166 NA NA NA 1080 NA NA NA 1267 NA NA
1520416800.0 1345.0 NA 95 NA NA NA 167 NA NA NA 1107 NA NA NA 1344 NA NA
1520416800.0 1347.0 NA 97 NA NA NA 167 NA NA NA 1097 NA NA NA 1328 NA NA
1520416800.0 1348.0 NA 95 NA NA NA 166 NA NA NA 1066 NA NA NA 1266 NA NA
1520416800.0 1349.0 NA 95 NA NA NA 166 NA NA NA 1072 NA NA NA 1318 NA NA
1520416800.0 135.8 0 NA NA NA 0 NA NA NA 0 NA NA NA 0 NA NA NA
1520416800.0 1350.0 NA 108 NA NA NA 167 NA NA NA 1078 NA NA NA 1252 NA NA
1520416800.0 1351.0 NA 96 NA NA NA 166 NA NA NA 1086 NA NA NA 1262 NA NA
1520416800.0 1352.0 NA 97 NA NA NA 168 NA NA NA 1103 NA NA NA 1312 NA NA
1520416800.0 1353.0 NA 96 NA NA NA 167 NA NA NA 1108 NA NA NA 1332 NA NA
1520416800.0 1354.0 NA 98 NA NA NA 168 NA NA NA 1107 NA NA NA 1354 NA NA
1520416800.0 1355.0 NA 98 NA NA NA 167 NA NA NA 1221 NA NA NA 2393 NA NA
1520416800.0 1356.0 74 93 NA NA 110 124 NA NA 6909 1058 NA NA 7570 1270 NA NA
1520416800.0 136.721 NA 83 NA NA NA 140 NA NA NA 1105 NA NA NA 1492 NA NA
1520416800.0 136.779 NA 64 NA NA NA 138 NA NA NA 2181 NA NA NA 2705 NA NA
1520416800.0 136.78 NA 68 NA NA NA 144 NA NA NA 1321 NA NA NA 1601 NA NA
1520416800.0 136.7801 NA 98 0 NA NA 168 0 NA NA 839 393 NA NA 1119 461 NA
1520416800.0 136.7802 NA 99 0 NA NA 173 0 NA NA 863 447 NA NA 1350 550 NA
1520416800.0 136.7803 NA 88 NA NA NA 166 NA NA NA 1018 NA NA NA 1827 NA NA
1520416800.0 136.781 NA 66 NA NA NA 138 NA NA NA 1158 NA NA NA 1446 NA NA
1520416800.0 136.782 NA 67 NA NA NA 141 NA NA NA 1766 NA NA NA 2267 NA NA
1520416800.0 136.783 NA 70 NA NA NA 142 NA NA NA 1291 NA NA NA 1538 NA NA
1520416800.0 136.784 NA 69 NA NA NA 143 NA NA NA 1154 NA NA NA 1363 NA NA
1520416800.0 136.785 NA 67 NA NA NA 141 NA NA NA 1552 NA NA NA 2086 NA NA
1520416800.0 136.786 NA 67 NA NA NA 139 NA NA NA 1170 NA NA NA 1369 NA NA
1520416800.0 136.787 NA 68 NA NA NA 140 NA NA NA 1326 NA NA NA 1967 NA NA
1520416800.0 136.788 NA 67 NA NA NA 142 NA NA NA 1240 NA NA NA 1530 NA NA
1520416800.0 136.789 NA 67 NA NA NA 140 NA NA NA 1126 NA NA NA 1379 NA NA
1520416800.0 136.79 NA 75 NA NA NA 151 NA NA NA 1563 NA NA NA 2089 NA NA
1520416800.0 136.791 NA 73 NA NA NA 148 NA NA NA 1469 NA NA NA 1980 NA NA
1520416800.0 136.792 NA 70 NA NA NA 145 NA NA NA 1349 NA NA NA 3206 NA NA
1520416800.0 136.793 NA 68 NA NA NA 142 NA NA NA 1166 NA NA NA 1382 NA NA
1520416800.0 136.794 NA 71 NA NA NA 145 NA NA NA 1529 NA NA NA 2037 NA NA
1520416800.0 136.795 NA 68 NA NA NA 143 NA NA NA 1219 NA NA NA 1474 NA NA
1520416800.0 136.796 NA 69 NA NA NA 142 NA NA NA 1172 NA NA NA 1435 NA NA
1520416800.0 136.797 NA 69 NA NA NA 144 NA NA NA 1413 NA NA NA 3308 NA NA
1520416800.0 136.798 NA 68 NA NA NA 142 NA NA NA 1182 NA NA NA 1399 NA NA
1520416800.0 136.799 NA 69 NA NA NA 144 NA NA NA 1407 NA NA NA 3312 NA NA
1520416800.0 136.8 NA 68 NA NA NA 144 NA NA NA 1212 NA NA NA 1461 NA NA
1520416800.0 136.801 NA 71 NA NA NA 144 NA NA NA 1083 NA NA NA 1330 NA NA
1520416800.0 136.802 NA 68 NA NA NA 143 NA NA NA 1592 NA NA NA 3490 NA NA
1520416800.0 136.803 NA 72 NA NA NA 148 NA NA NA 1440 NA NA NA 3312 NA NA
1520416800.0 136.804 NA 70 NA NA NA 146 NA NA NA 1306 NA NA NA 1549 NA NA
1520416800.0 136.805 NA 70 NA NA NA 146 NA NA NA 1202 NA NA NA 1441 NA NA
1520416800.0 136.806 NA 69 NA NA NA 146 NA NA NA 1587 NA NA NA 3490 NA NA
1520416800.0 136.807 NA 69 NA NA NA 143 NA NA NA 1235 NA NA NA 1442 NA NA
1520416800.0 136.808 NA 69 NA NA NA 144 NA NA NA 1195 NA NA NA 1402 NA NA
1520416800.0 136.809 NA 72 NA NA NA 146 NA NA NA 1542 NA NA NA 2064 NA NA
1520416800.0 136.81 NA 69 NA NA NA 143 NA NA NA 1161 NA NA NA 1411 NA NA
1520416800.0 136.811 NA 68 NA NA NA 141 NA NA NA 1310 NA NA NA 1511 NA NA
1520416800.0 136.812 NA 69 NA NA NA 145 NA NA NA 1218 NA NA NA 1537 NA NA
1520416800.0 136.813 NA 71 NA NA NA 144 NA NA NA 1091 NA NA NA 1327 NA NA
1520416800.0 136.814 NA 70 NA NA NA 145 NA NA NA 1575 NA NA NA 2089 NA NA
1520416800.0 136.815 NA 74 NA NA NA 149 NA NA NA 1362 NA NA NA 1590 NA NA
1520416800.0 136.816 NA 67 NA NA NA 143 NA NA NA 1439 NA NA NA 3359 NA NA
1520416800.0 136.817 NA 67 NA NA NA 142 NA NA NA 1208 NA NA NA 1450 NA NA
1520416800.0 136.818 NA 68 NA NA NA 144 NA NA NA 1615 NA NA NA 3519 NA NA
1520416800.0 136.819 NA 67 NA NA NA 140 NA NA NA 1308 NA NA NA 1538 NA NA
1520416800.0 136.82 NA 71 NA NA NA 143 NA NA NA 1304 NA NA NA 1530 NA NA
1520416800.0 136.821 NA 66 NA NA NA 142 NA NA NA 1503 NA NA NA 3406 NA NA
1520416800.0 136.822 NA 66 NA NA NA 139 NA NA NA 1204 NA NA NA 1420 NA NA
1520416800.0 136.823 NA 68 NA NA NA 140 NA NA NA 1370 NA NA NA 3289 NA NA
1520416800.0 136.824 NA 71 NA NA NA 143 NA NA NA 1297 NA NA NA 1498 NA NA
1520416800.0 136.825 NA 70 NA NA NA 144 NA NA NA 1123 NA NA NA 1372 NA NA
1520416800.0 136.826 NA 70 NA NA NA 144 NA NA NA 1631 NA NA NA 2132 NA NA
1520416800.0 136.827 NA 72 NA NA NA 147 NA NA NA 1249 NA NA NA 2970 NA NA
1520416800.0 136.828 NA 68 NA NA NA 144 NA NA NA 1478 NA NA NA 3403 NA NA
1520416800.0 136.829 NA 66 NA NA NA 141 NA NA NA 1243 NA NA NA 1493 NA NA
1520416800.0 136.83 NA 69 NA NA NA 143 NA NA NA 1607 NA NA NA 2090 NA NA
1520416800.0 136.831 NA 70 NA NA NA 143 NA NA NA 1354 NA NA NA 3225 NA NA
1520416800.0 136.832 NA 74 NA NA NA 141 NA NA NA 1354 NA NA NA 1624 NA NA
1520416800.0 136.833 NA 70 NA NA NA 144 NA NA NA 1475 NA NA NA 2008 NA NA
1520416800.0 136.834 NA 67 NA NA NA 141 NA NA NA 1259 NA NA NA 1532 NA NA
1520416800.0 136.835 NA 69 NA NA NA 141 NA NA NA 1513 NA NA NA 3423 NA NA
1520416800.0 136.836 NA 68 NA NA NA 144 NA NA NA 1389 NA NA NA 3297 NA NA
1520416800.0 136.837 NA 71 NA NA NA 145 NA NA NA 1161 NA NA NA 1371 NA NA
1520416800.0 136.838 NA 71 NA NA NA 145 NA NA NA 1746 NA NA NA 2256 NA NA
1520416800.0 136.839 NA 77 NA NA NA 153 NA NA NA 1315 NA NA NA 1527 NA NA
1520416800.0 136.84 NA 72 NA NA NA 147 NA NA NA 1375 NA NA NA 3057 NA NA
1520416800.0 136.841 NA 72 NA NA NA 148 NA NA NA 1293 NA NA NA 1505 NA NA
1520416800.0 136.842 NA 70 NA NA NA 145 NA NA NA 1447 NA NA NA 3354 NA NA
1520416800.0 136.843 NA 69 NA NA NA 144 NA NA NA 1379 NA NA NA 1708 NA NA
1520416800.0 1360.0 0 NA NA NA 0 NA NA NA 1563 NA NA NA 2303 NA NA NA
1520416800.0 1361.0 0 NA NA NA 0 NA NA NA 1116 NA NA NA 3843 NA NA NA
1520416800.0 1361.17 0 NA NA NA 0 NA NA NA 1138 NA NA NA 1604 NA NA NA
1520416800.0 1362.0 0 NA NA NA 0 NA NA NA 1124 NA NA NA 1371 NA NA NA
1520416800.0 1362.17 0 NA NA NA 0 NA NA NA 1132 NA NA NA 1717 NA NA NA
1520416800.0 1363.0 0 NA NA NA 0 NA NA NA 1130 NA NA NA 1371 NA NA NA
1520416800.0 1363.17 0 NA NA NA 0 NA NA NA 1142 NA NA NA 1422 NA NA NA
1520416800.0 1364.0 NA 96 NA NA NA 166 NA NA NA 1051 NA NA NA 1268 NA NA
1520416800.0 1365.0 NA 95 NA NA NA 167 NA NA NA 1123 NA NA NA 1293 NA NA
1520416800.0 1366.0 NA 95 NA NA NA 165 NA NA NA 1068 NA NA NA 1232 NA NA
1520416800.0 14.0 NA 104 NA NA NA 175 NA NA NA 6542 NA NA NA 7381 NA NA
1520416800.0 140.0 77 81 186 0 125 119 225 0 8289 668 1579 440 9128 834 2071 691
1520416800.0 140.51 NA 43 182 0 NA 100 223 0 NA 1429 3706 668 NA 2122 5643 754
1520416800.0 140.52 NA 197 182 0 NA 273 219 0 NA 4575 3766 686 NA 5997 4227 879
1520416800.0 140.53 NA 220 0 NA NA 307 0 NA NA 8562 683 NA NA 10072 763 NA
1520416800.0 145.0 77 82 181 0 116 122 225 0 5671 711 1595 529 6411 980 1788 645
1520416800.0 148.0 58 89 NA NA 94 124 NA NA 1492 537 NA NA 2195 689 NA NA
1520416800.0 149.0 60 95 NA NA 101 128 NA NA 2546 604 NA NA 3163 772 NA NA
1520416800.0 15.0 NA 93 NA NA NA 151 NA NA NA 4231 NA NA NA 4682 NA NA
1520416800.0 150.0 71 97 213 0 111 138 261 0 6305 715 1862 929 7112 928 2065 989
1520416800.0 150.1 NA 90 205 0 NA 170 250 0 NA 688 1723 919 NA 1014 1954 950
1520416800.0 150.2 NA 90 200 0 NA 168 249 0 NA 653 1703 907 NA 873 1906 951
1520416800.0 150.3 NA 92 204 0 NA 170 249 0 NA 668 1698 905 NA 891 1913 937
1520416800.0 158.0 71 97 NA NA 111 137 NA NA 6327 711 NA NA 7140 882 NA NA
1520416800.0 16.0 NA 95 NA NA NA 165 NA NA NA 4508 NA NA NA 4977 NA NA
1520416800.0 17.0 NA 91 NA NA NA 161 NA NA NA 4256 NA NA NA 4646 NA NA
1520416800.0 18.0 NA 80 NA NA NA 151 NA NA NA 4271 NA NA NA 4699 NA NA
1520416800.0 19.0 NA 92 NA NA NA 151 NA NA NA 4244 NA NA NA 4686 NA NA
1520416800.0 20.0 NA 93 NA NA NA 153 NA NA NA 4398 NA NA NA 4864 NA NA
1520416800.0 200.0 NA 107 NA NA NA 183 NA NA NA 1705 NA NA NA 2477 NA NA
1520416800.0 20034.0 86 178 NA NA 115 215 NA NA 15176 5460 NA NA 16976 5970 NA NA
1520416800.0 20034.1 86 174 NA NA 115 215 NA NA 15280 5456 NA NA 17070 5928 NA NA
1520416800.0 20034.11 91 176 NA NA 120 217 NA NA 15299 5468 NA NA 17054 6276 NA NA
1520416800.0 202.0 NA 104 NA NA NA 180 NA NA NA 1749 NA NA NA 2554 NA NA
1520416800.0 203.0 NA 100 NA NA NA 176 NA NA NA 1856 NA NA NA 2388 NA NA
1520416800.0 204.0 62 96 NA NA 115 172 NA NA 8371 1643 NA NA 9046 1842 NA NA
1520416800.0 20434.0 92 181 NA NA 121 223 NA NA 15897 5503 NA NA 17776 6241 NA NA
1520416800.0 205.0 NA 102 NA NA NA 178 NA NA NA 1818 NA NA NA 2620 NA NA
1520416800.0 21.0 NA 97 NA NA NA 154 NA NA NA 4453 NA NA NA 4888 NA NA
1520416800.0 21234.0 86 179 NA NA 115 214 NA NA 15067 5494 NA NA 16888 6028 NA NA
1520416800.0 21234.11 91 181 NA NA 120 216 NA NA 15282 5476 NA NA 17092 6023 NA NA
1520416800.0 22.0 NA 95 NA NA NA 165 NA NA NA 4687 NA NA NA 5193 NA NA
1520416800.0 23.0 NA 106 NA NA NA 177 NA NA NA 5781 NA NA NA 6352 NA NA
1520416800.0 24.0 NA 90 NA NA NA 161 NA NA NA 5803 NA NA NA 6594 NA NA
1520416800.0 25.0 NA 105 NA NA NA 176 NA NA NA 6973 NA NA NA 7615 NA NA
1520416800.0 25200.0 NA 154 NA NA NA 229 NA NA NA 6328 NA NA NA 7142 NA NA
1520416800.0 25202.0 NA 158 NA NA NA 233 NA NA NA 6273 NA NA NA 6962 NA NA
1520416800.0 25203.0 NA 168 NA NA NA 231 NA NA NA 6343 NA NA NA 7139 NA NA
1520416800.0 25204.0 NA 164 NA NA NA 234 NA NA NA 6577 NA NA NA 7323 NA NA
1520416800.0 25205.0 NA 156 NA NA NA 233 NA NA NA 6460 NA NA NA 7168 NA NA
1520416800.0 25206.0 NA 165 NA NA NA 231 NA NA NA 6784 NA NA NA 7581 NA NA
1520416800.0 25207.0 NA 170 NA NA NA 231 NA NA NA 6389 NA NA NA 7073 NA NA
1520416800.0 25208.0 NA 161 NA NA NA 234 NA NA NA 7077 NA NA NA 7916 NA NA
1520416800.0 25209.0 NA 160 NA NA NA 232 NA NA NA 6368 NA NA NA 7044 NA NA
1520416800.0 25210.0 0 NA NA NA 0 NA NA NA 1617 NA NA NA 1947 NA NA NA
1520416800.0 25211.0 0 NA NA NA 0 NA NA NA 1139 NA NA NA 1332 NA NA NA
